comment,label
"gemesss, bagus jg warnanya",Positif
"wanginya ga tahan lama, ya sesuai harga lah",Positif
"warnanya beda dg yg difoto produk. untung tetap cantik ketika dipakai, jadi rasa kecewa saya terobati deh",Positif
semoga warna'a pas di kulit ku:smiling_face_with_open_hands:,Positif
"kemasan:mewah simmer"" lucuu efek:glowing barang sesuai pesanan expt juga masih lama, highlighter lucu ukuran juga pas buat travelling:red_heart:.",Positif
"produk ok, tapi pengiriman nya lama",Positif
halus dan lembut,Positif
"botolnya pecah, lupa videoin pas unboxing lagi:)",Negatif
"minta yang hitam dikirim warna coklat. mau ngajukan pengembalian udah males akhirnya ku jual ke orang lain, tolong lebih cermat lagi ya",Negatif
"baru 3 hari d coba, blum keliatan efek nya",Positif
bocor ditutupnya jd pada tumpah deh lotionnya tolong diperbaiki lg untuk pengirimannya,Netral
estimasi sampai 3-4 juni dan baru diterima tgl 7 juni setelah komplain,Netral
tekstur nya ringan,Positif
"produknya di ambil pake pipet ga nyampe, dikit banget isinya",Negatif
"ternyata tidak tahan lama di bibir, dipake bibir jd terasa kering, tidak sesuai dengan iklannya",Netral
"bonusnya ga sesuai pengiriman juga lama, order tgl 1 sebelum jam 12 siang dirkirim tanggal 3 tumben nih inisfree",Netral
tidak sesuai gambar. gambar sampho dan conditioner ternyata yg dijual cm sampho,Negatif
terimaksih kak baguss,Netral
"variannya beda yg dipesan sama yg dikirim, baru dichat adminnya katanya sama aja, kalau sama ga mungkin dibedain ya, dibedain karna kandungannya beda, padahal pertma x nyoba",Netral
"efek:bagus manfaat:bagus profil kecantikan:bagus untuk produk ultima saya percaya kualitas dan efek yg dihasilkan baik, hanya sayangnya ketika brg sy terima ada kebocoran pada botolnya (tdk ada sealed tambahan) sehingga cairannya berkurang dr yg seharusnya. harapannya untuk produk dgn konstitusi cair2 seperti ini bs lebih diperhatikan keamanan pengemasannya, agar tdk terjadi kebocoran seperti ini ya. terima kasih",Positif
"entah seller lupa masukin produknya apa gimana, isi dalam dusnya hanya kertas komplain doang produknya ga ada. harga emang ga seberapa tapi kecewa bgt.",Negatif
barang yang dikirim sesuai dengan pesanan.,Positif
"wangi:tidak menyengat tips pengguna:2x dalam 1 minggu pengalaman penggunaan:mudah dibawa pengemasannya oke bangeettt. beli si kicik ini satu tapi packingnya pake box sama buble wrap gede, si kicik ini jadi ga kesana kemarii. good job somethinc, tengkyuuuu :smiling_face_with_hearts::heart_hands_light_skin_tone:",Positif
"warna lipstik sesuai dengan yang di gambar, hanya saja saya kurang cocok dengan lipstiknya karena membuat bibir saya kering dan perih. ",Netral
cocok untuk:bulu mata tekstur:kental performa:good ini maskara yang paling ter the best sihhhh!!,Positif
"maaf di saya ga cocok, muka kering +ketarik",Negatif
"agak kecewa beli di official store tapi segel nya rusak, tapi yasudah yg penting masi bisa di pake",Netral
mahal dan biasa aja gak yang waw banget standar lipstik umunya,Negatif
tutup yg di bagian dalam tdk bs dibuka.apa memang dibuat spt itu? aneh skli.tone warna ok,Netral
saya coba dulu klo ada prubahan positif saya update lagi ulasannya dan bintangnya,Netral
wangi aga kurang,Netral
tidak waterproof,Netral
"performa:ok tekstur:ok salah kirim barang (yg sampai malah concealer) jd makan waktu utk ngebalikin barang yg salah, pdhl beli online mksdnya biar bs cepet pakai barangnya, ini malah jd lama dan merepotkan pembeli. pdhl kesalahan ada di penjual, tp jd kita yg repot",Negatif
"daya serap:ok tekstur:krim tingkat kelmbaban:ok mana pengemasan barang lama, sudah gitu saat barang sampai saya sangat kecewa karna gift nya tidak ada. tidak seperti yang tertera dalam gambar. baru kali ini saya sekecewa itu dengan innisfree!",Negatif
free gift tidak sesuai dgn gbrnya,Positif
sebagus itu pallet inez yuk buruan beli gak usah ragu,Positif
tekstur:udah berharap banyak si ke produk ini tu tapi gimana muka kitanya :relieved_face: malah jadi muncul beruntusan:upside-down_face:,Negatif
"tips pengguna:gunakan tiap hari kemasan:bagus wangi:ketahan aroma nya wangi pengiriman nya cepet bngt 2 hari langsung sampe, dan gak sia sia pakai produk lorel ini",Positif
"baguss, warnanya merah lebih ke dark. nyaman dipakai gabikin bibir kering, stainnya juga awet!",Positif
"produknya enak, gampang dipake juga, holdnya mantep, wanginya lemon lemon gitu enak",Positif
murah sekali,Positif
"produk oke. hanya sempat ada kesalahan dari seller, krn saya beli banyak produk, dan ada 3pcs barang tidak ada, untung saya buat video unboxing sebagai bukti komplen di... ",Netral
"tekstur:bdk performa:y cocok untuk:y hadeuhhhh saya psn yang custrad malah di kirim yang buttercreammmm udah 3hariiii gaada keputusan juga mau gimna. setiap di cht pasti kayak gituu terusss orang lagi urgentttt bangettt butuh barang nya ini malah gitu terus setiap di tanya gimna gimna, semoga rezekinya lancar terus yaaaaaaaaaaa thank",Negatif
warna nya bagusss dan wanginya enakkk belom dipake sih mudah mudah2an recomended dan ngga bikin kering yaaa,Positif
baguus bgt warnanya,Positif
tekstur:lembut barang dalam kondisi tidak tersegel baik kotaknya maupun lips crayonnya. tidak ada kesalahan dlm pemesanan barang.,Negatif
kemasan:saya terima paket kemasan ke buka,Netral
"pengiriman cepat, tq seller klo ada perubahan nanti bintang nya d tambahin ",Negatif
tekstur:lumayan kental bagus si tapi kurang nge cover di bibir gelap aku but mungkin karna aku salah side,Positif
"lain kali variant barang yg beda, ditaro dikolom iklan yg sesuai.. judul iklannya apa, yg dijual apa... sengaja keknya buat jebakan betmen..tuh gua kasih duit, ga iklas... ",Negatif
"semuanya oke, pelayanan oke banget, produk sudah tidak diragukan lagi. tetapi, yang sayang disayangkan, di gambar atau tampilan sudah packaging baru tp yang dikirim packaging lama, bahkan saya ada menambahkan catatan agar diberikan packaging baru.",Negatif
butiran glitter terlalu besar tetapi overall bagus,Positif
"hasil pemakaian natural, produk tidak menggumpal.",Positif
bintang 4 dl ya krn blm tau hasilnya. tmksih seller yg cpt merespon & kiriman cpt sy terima,Positif
tekstur:baik performa:bgs paking rapih dan aman produk baik dan harga terjangkau pemgirimman cepat thanks,Netral
"original & murah karna dapat diskonan live, dari dulu klo utk lulur mandi aku pakai purbasari, wanginya harum semerbak enak & scrubnya juga lembut, bikin lembut & cerah kulit klo rutin dipakainya, packing aman gak ada bocor/tumpah, rekomen:OK_hand::red_heart:",Positif
brush dalam nya bengkok. tidak sesuai dengan harga. seperti barang palsu,Negatif
lama bgt prosesnya,Negatif
performa:bagus tekstur:bagus,Negatif
kacau banget sih ini. saya pesen naturan beige malah dikirim medium beige. pesen yang dengan kacanya amalah dikirim refill nya aja. official store tapi sangat tidak profe... ,Negatif
"kecewa banget barang datang kek gini, sebelum dikirim harusnya dicek dulu dong barang nya",Negatif
"pas sampe agak miring meaning ada patah pastinya, pdhal i expect so much from this launch",Negatif
tekstur:tidak sesuai dengan pilihan ,Negatif
pengemasan butuh proses lbh dr 1 hari pengiriman anter aja. lama sekali untuk jkt bdg. barang yg dikirim salah.atau tertukar dan anehnya stelah sy sbgai konsumen merasa... ,Negatif
kalo lagi promo gini ngga rugi belinya,Positif
"nicely packed. however, a few of the caps (as i bought 5) were challenging to open and they make painful squeaky sounds when turned. in terms of functionality, the stain... ",Netral
cocok untuk:bibir performa:kurang matt cepet ilang,Netral
"tekstur:ok performa:barang tdk lengkap cocok untuk:- beli paket buy 1 get 4, dpt bija facial foam, masker, sama bija balm 2. tapi bija balm yg dikirimin cuma sachet. komplen, ditawarin belanja lagi, aku ga mau, katanya ok akan dikirim. pas diterima yg dikirim orchid bukan bija.komplen lagi karena emang ga cocok sama orchid.cuma dibales,klo stock habis dikirim tanpa notice :woman_facepalming_light_skin_tone:jualan gini amat.",Negatif
profil kecantikan:sawo matang manfaat:skin care pengalaman penggunaan:setiap hari pagi dan sore,Positif
warna:lama barang nya,Negatif
ga pernah gagal kalo beli si cantik yang satu iniiiii huahhhh,Positif
langganan.. selalu ok,Positif
"gapunya tempat cushionnya tapi tetep beli:face_with_tears_of_joy: soalnya cuma 20ribuan, lumayan buat stock cushion",Positif
apa ini udh beli banyak ga dikasi gift jelas jelas udh ditulis gratis 2 hadiah apa cuman clickbait doang,Negatif
"segi packaging si cleansing foam bagus juga tp klo bisa di kasih plester juga kaya punya si toner biar ga tumpah gitu, trus ini kedua kali nya pesen disni, thank u",Positif
baunya kurang enak..tp mdh2n khasiatnya ok..baru mo coba,Positif
"barang ampe cpt, thx u",Positif
cocok untuk:laki dan perempuan tekstur:cair ketahanan:4sampai 6,Positif
pertama kali beli sangat kecewa! barang datang dlm keadaan hancur. sayang bgt ga ke pake males duluan lihat nya jg. lain kali tolong packing dngn bener2 safety jangan bikin customer kecewa!!!,Negatif
daya serap:cepat efektivitas:sudah order ke 4x yang acne nya lumayan bagus walau blm 100% komedonya hilang tapi bekas jrawat ilng tekstur:cair gak lengket,Negatif
pecah bnr ga berbentuk jelek banget!!!!!,Negatif
kemasan rapi lipstiknya bagus blm di coba semoga cocok ya,Positif
"bagus sih, tp kenapa pearl pressed nya ga kayak pearl pressed tp kayak shimmer biasa, beda kayak difoto dan beda sama yg djbeli temenku",Positif
pesanan yg dikirim salah,Netral
agak bocor dikit saat diterima,Positif
whitecase,Negatif
"tekstur:baguss performa:menarik cocok untuk:belum tau mudh2an banyak yg bilang bagus, tapi harganya ya pun bagus kwkwkwk",Negatif
tutup botol nya udah ke buka :(,Negatif
"warna:ok tekstur:ok ketebalan:ok suka wanginya, tp packagingnya kyk baret2 gitu. trs kmrn cancel utk ganti varian aja lama bgt prosesnya. tp buat harga segitu okelah",Negatif
"daya serap:cepat tekstur:gel tingkat kelmbaban:sangat melembabkan sebenarnya untuk produknya sangat bagus dan sering repurchase karena emang sebagus itu buat sensitive skin, tapi cukup kecewa sama gimmick giftnya, giftnya gak bisa di checkout, dan pas sampai juga emang gak ada free hand sanitizernya.",Negatif
pengiriman cepat dan aman. kemasannya kecil sehingga gampang untuk dibawa ke mana-mana. ada sedikit aroma dan rasa madu dari produknya.,Positif
"gatau emang kualitasnya begini atau karena lebih murah harganya, soalnya di oren 20ribuan disini 15. ada yg renggang, ada yg miring kaya di foto. kalo dibilang kesalahan... ",Netral
serum aga encer ya. dikulit kemurang melembabkan.,Positif
"tekstur:mudahh ancurr warna:bagus kok sudah bagus kak, cuma waktu kirim mungkin ya jadi kyak gitu,,,,sedihhhhhhhhhhhhhhhhh lain kali lebih hati hati ya kak , terima kasihhhhh:folded_hands:",Negatif
minus ga dapet sponge,Negatif
udah exited banget barangnya datang eh pas dibuka bubble wrap nya tumpah2 :loudly_crying_face: udah abis bbrp tissue wat ngelap,Netral
performa:belum coba tekstur:lumayan cocok untuk:kulit wajah baru pertama kali coba mudah mudahan bagus dan cocok,Netral
"kemasan:good profil kecantikan:matte lip pretty pengalaman penggunaan:kemasan rapi, pengiriman cepat, pesanan sesuai, produk good",Positif
"penjual tdk responsif, pengiriman lama",Negatif
gilak ya blp official produk expired dijual!!!,Negatif
"proses cepat, pengiriman cepat dan diterima dengan aman, alhamdulillah bedaknya ga ancur",Positif
sebelumnya pakai wahana cepat 1-2 hari sampai sekarang ganti ekspedisi minimial 3 hari lama banget. makin downgrade aja nih.,Negatif
pengiriman lama bener,Netral
tekstur:bagus banget aku suka,Positif
"sebelumnya beli disini aman2 aja, baru kali ini seperti barang yg sudah disimpan lama / reject. exp date hanya tinggal beberapa bulan. setau sy barang kosmetik exp nya 3 tahunan. admin info tanggal exp berbeda dgn kemasan.",Negatif
"sebenernya pengin kasih bintang 5, soalnya pengiriman oke bgt .. tapi buat kualitas kurang oke banget. gampang bgt patah, ini si yg parah banget. jadi kalo make bner² k... ",Positif
"foundationnya tumpah, jdi udah ga ada isi",Negatif
cocok untuk kukit kombinasi ku,Positif
"ok sih, cuma spon bedaknya kurang bagus",Positif
"15 green tea, 5 pomegranate. udah beberapa kali beli produk ini, tapi ini yg paling mengecewakan variannya. padahal di packing list di ceklist semua variasinya tapi yg diterima ga sesuai :thumbs_down_light_skin_tone:",Netral
"kemasan:praktis dan tidak makan tempat profil kecantikan:pas untuk semua warna kulit semua warnanya bagus, dipake satuan atau ombre juga bagus, lembut di bibir, packaginya juga simple dan gampang dibawa kemana-mana",Positif
oke barang dan datang semoga cocok,Positif
baru buka retak2:loudly_crying_face::loudly_crying_face: jadi beberapa ada yg kecampur warnanya,Positif
barang original.. cuma lama di pengiriman barang. sampai lewat batas estimasi waktu,Negatif
"wangi:wangi banget, dan lembut kamasan nya bagus dan rapi, bedak nya halus dan wangi banget. semoga cocok dikulit saya..:thumbs_up:",Positif
baguuus bedak nya,Positif
"tekstur:padat performa:ga tau, ga bisa dipake cocok untuk:dewasa hancur lebur banget pas nyampe. padahal biasa beli bedak padat merk lain aman2 aja meskipun beli online. kecewa sama pengemasannya yg seadanya bgt padahal pengiriman dari bali ke jakarta yg udah jelas2 jauh. kecewa banget.",Negatif
"ihhh anehh ihhh masa tulisan retinolnya typo, original ngga nih??",Negatif
kecewa banget pemesanan kali ini segel nya udh di buka trus di ikat pake karet lg,Negatif
cocok untuk:alis tekstur:bagus performa:bagus alhamdulillah barang sampai dengan selamat terimakasih penjual dan kurir,Positif
aplikator mudah dipakai,Positif
"produk nya kurang gak pas yang dikirim, veda sam deskripsi",Negatif
manfaat:belum dicoba. semoga aja cocok dikulit akuu kemasan:besar profil kecantikan:jenis kulit normal,Positif
"tidak teliti atau sengaja yg di kirim new cell day cream.. jadi yg sy terima 2 new cell day cream, seharusnya 1 new cell day dan 1 new cell night cream.",Negatif
manfaat:menyamarkan garis halus,Positif
"tidak sesuai dengan gambar, pesannya pink yg dateng oren",Netral
manfaat:baik profil kecantikan:baik pengalaman penggunaan:lembut mudah2n cocok sama warna muka sukses ya kk dan sering2 disct.,Positif
pengalaman penggunaan:tidak waterproof kemasan:baik,Negatif
"wangi:ok profil kecantikan:gk tau tips pengguna:ok night cream nya kenapa ada 2?sun screm nya yg engga ada,respon penjual kaya gk niat dagang,kapokkk beli di sini lagi",Negatif
pengemasan barang lama banget... padahal beli nya bkn pas flash sale.,Netral
"pas nyampe pecah gini, packingnya gak aman.",Negatif
monmaap menurutku pribadi ini jaraknya terlalu sempit. jd bulmat agak susah masuk. akhirnya malah jd ngelipet lipet gitu. huhu padahal i expect it will be a good product.... ,Netral
barang tiba dalam keadaan penyok semua kardus nya dan barang nya pun ikutan penyok,Negatif
"bikin banyak bintik"" di mata",Negatif
"ringan, mudah menyerap tp saking ringannya sprti ga pake pelembb mungkin krn blm biasa, baru nyoba",Positif
ukuran tidak sesuai,Negatif
"kemasan:baik profil kecantikan:baik manfaat:belum dicoba borong banyak di 8.8 kemarin karena emang best deal banget dapat banyak free pula!!!termurah, thx somethinc :red_heart:",Positif
"dikecohkan sama gambar , pesan apa yg datang lain. mesti dipastika lagi buat pembeli yg lain",Negatif
"beli 2 dikirim cuma 1,, klo mau ngirim brang tolong lebih teliti!!!!!!!!!!!!:enraged_face::enraged_face::enraged_face::enraged_face::enraged_face::enraged_face:pdahal tokonya udah centang biru tp playanannya kurang:downcast_face_with_sweat::downcast_face_with_sweat::downcast_face_with_sweat::downcast_face_with_sweat:",Negatif
"katanya gratis pouch, tp nyatanya yg d kirim cm serum, kecewa",Negatif
"kemasan:bagus pengalaman penggunaan:good pas dateng bedaknya udh pecah banget, tp jujur males ngurus dan komplain. masukan aja buat yang packing, kalo mau packing bedak itu, bedaknya dikasih bubble terpisah dulu, dibungkus dulu pakek bubble, baru nanti dibungkus lagi bersamaan dengan free-nya. so, lebih aman. karena ditambah lakban fragile tp packing asal2an juga sama saja. tau kan ekspedisi gimana... tapi produknya esqa remains the best sih, so worth it to buy.",Negatif
"cepat sampai, produk sesuai deskripsi",Positif
