No.,comment,label
3148,Aku kecewa karena malah bikin wajahku kusam.,negatif
3150,Wajahku terasa lebih lembut setelah pakai ini!,positif
3151,Aku malah mengalami kemerahan di wajah setelah pemakaian.,negatif
3152,Aku masih ingin melihat hasil jangka panjangnya.,netral
3155,Aku masih belum yakin apakah akan beli lagi atau tidak.,netral
3156,Produk ini benar-benar menyegarkan kulit wajahku!,positif
3157,Aku malah mengalami breakout setelah beberapa kali pakai.,negatif
3159,Wanginya sangat menyenangkan dan tidak menyengat!,positif
3160,Aku kecewa karena kulitku jadi semakin berminyak.,negatif
3198,Aku kecewa karena malah bikin kulitku kering.,negatif
3199,"Aku baru coba, jadi belum ada efek yang terasa.",netral
3200,Kulitku jadi lebih glowing setelah rutin pakai!,positif
3201,"Sayangnya, tidak cocok di kulitku dan bikin gatal.",negatif
3202,Aku masih menunggu hasilnya.,netral
3203,Teksturnya ringan dan gampang menyerap!,positif
3205,Aku masih dalam tahap mencoba.,netral
3207,Aku kecewa karena efeknya tidak terlihat.,negatif
3209,"Setelah pakai, kulitku terasa lebih lembut dan kenyal!",positif
3210,Aku malah mengalami breakout.,negatif
3211,Aku masih ingin melihat perubahan lebih lanjut.,netral
3212,Produk ini sangat membantu menghidrasi kulit!,positif
3213,Aku kecewa karena tidak cocok untuk kulit sensitifku.,negatif
3214,"Aku baru pakai beberapa hari, jadi masih menunggu hasilnya.",netral
3215,Hasilnya luar biasa! Kulitku jadi lebih sehat.,positif
3216,Aku malah mengalami iritasi setelah pemakaian.,negatif
3217,Aku masih ingin melihat hasil jangka panjang.,netral
3218,Produk ini sangat ringan dan nyaman dipakai!,positif
3219,Aku kecewa karena tidak ada perubahan.,negatif
3220,Aku masih melihat apakah produk ini cocok untukku.,netral
3221,Kulitku terasa lebih lembut dan halus!,positif
3223,Aku masih mencoba melihat efeknya.,netral
3224,Wanginya sangat menyenangkan!,positif
3225,Aku kecewa karena tidak sesuai ekspektasi.,negatif
3227,Teksturnya sangat nyaman di kulit!,positif
3230,Kulitku jadi lebih segar setelah pakai ini!,positif
3231,Aku kecewa karena efeknya tidak bertahan lama.,negatif
3232,"Aku baru coba, jadi masih menunggu hasil.",netral
3233,"Hasilnya sangat memuaskan, kulitku lebih sehat!",positif
3234,Aku malah mengalami jerawat setelah beberapa kali pemakaian.,negatif
3235,Aku masih melihat apakah ini cocok untuk jangka panjang.,netral
3236,Produk ini sangat melembapkan!,positif
3237,Aku kecewa karena kulitku malah berminyak.,negatif
3239,Teksturnya lembut dan cepat menyerap!,positif
3240,Aku kecewa karena tidak cocok untuk kulitku.,negatif
3242,"Hasilnya sangat bagus, aku puas!",positif
3245,Kulitku jadi lebih glowing dan sehat!,positif
3248,Produk ini benar-benar bikin kulitku lebih segar!,positif
3250,Aku masih dalam tahap melihat efeknya.,netral
3252,Aku kecewa karena kulitku jadi semakin kering.,negatif
3254,Teksturnya ringan dan mudah menyerap!,positif
3256,"Aku baru pakai beberapa hari, jadi masih melihat efeknya.",netral
3257,Produk ini sangat menyegarkan kulit!,positif
3260,Kulitku terasa lebih lembut setelah pakai ini!,positif
3262,Aku masih ingin melihat hasil lebih lanjut.,netral
3264,Aku kecewa karena efeknya tidak sesuai ekspektasi.,negatif
3266,Teksturnya sangat nyaman dan ringan!,positif
3267,Produk ini benar-benar membantu mengatasi kulit keringku!,positif
3268,Aku kecewa karena malah membuat kulitku semakin berminyak.,negatif
3269,"Aku baru mencoba, jadi belum bisa memberikan pendapat.",netral
3270,Kulitku terasa lebih kenyal setelah pemakaian!,positif
3271,"Sayangnya, kulitku malah jadi kemerahan dan gatal.",negatif
3272,Aku masih menunggu hasil lebih lanjut.,netral
3273,"Teksturnya ringan dan mudah meresap, suka banget!",positif
3276,Wanginya sangat lembut dan tidak mengganggu!,positif
3277,Aku kecewa karena efeknya tidak seperti yang dijanjikan.,negatif
3279,"Setelah pemakaian, kulitku terasa lebih cerah dan sehat!",positif
3280,Aku malah mengalami iritasi setelah memakai ini.,negatif
3284,"Aku baru pakai beberapa hari, jadi masih menunggu efeknya.",netral
3285,"Hasilnya luar biasa, kulitku jadi lebih halus!",positif
3287,Aku masih ingin melihat efek jangka panjang.,netral
3288,Produk ini sangat nyaman dipakai dan tidak lengket!,positif
3289,Aku kecewa karena tidak ada efek signifikan.,negatif
3291,Kulitku terasa lebih segar setiap pagi setelah pakai ini!,positif
3293,Aku masih mencoba melihat efeknya lebih lanjut.,netral
3294,Wanginya sangat enak dan menenangkan!,positif
3297,Teksturnya sangat nyaman dan cepat menyerap!,positif
3300,Kulitku jadi lebih cerah setelah pakai ini!,positif
3306,Produk ini benar-benar melembapkan kulit wajahku!,positif
3307,Aku kecewa karena malah bikin wajahku semakin kering.,negatif
3309,Teksturnya lembut dan tidak lengket di wajah!,positif
3318,Produk ini benar-benar bikin kulit lebih segar!,positif
3342,"Hasilnya luar biasa, kulitku lebih sehat!",positif
3345,Wanginya sangat lembut dan menenangkan!,positif
3351,Kulitku terasa lebih lembap dan kenyal setelah pemakaian!,positif
3352,Aku kecewa karena produk ini malah membuat kulitku semakin kering.,negatif
3353,"Aku baru coba, jadi belum bisa kasih pendapat banyak.",netral
3354,"Hasilnya sangat bagus, kulitku jadi lebih halus!",positif
3355,"Sayangnya, aku mengalami jerawat setelah beberapa kali pakai.",negatif
3363,"Setelah rutin pakai, kulitku jadi lebih glowing!",positif
3364,Aku malah mengalami breakout yang cukup parah.,negatif
3367,Aku kecewa karena kulitku malah semakin berminyak.,negatif
3368,"Aku baru pakai beberapa hari, masih menunggu efeknya.",netral
3372,Produk ini benar-benar bikin kulit lebih sehat!,positif
3375,Wanginya segar dan tidak terlalu menyengat!,positif
3376,Aku kecewa karena tidak ada efek yang terlihat.,negatif
3381,Kulitku terasa lebih segar setelah pemakaian!,positif
3384,"Hasilnya sangat memuaskan, kulitku lebih cerah!",positif
3388,Aku kecewa karena malah membuat wajahku semakin kering.,negatif
3390,Teksturnya ringan dan nyaman dipakai sehari-hari!,positif
3393,"Hasilnya sangat bagus, kulitku terasa lebih sehat!",positif
3396,Kulitku jadi lebih lembut dan halus!,positif
3399,Produk ini benar-benar menyegarkan wajah!,positif
3405,Teksturnya ringan dan cepat menyerap!,positif
3411,Kulitku terasa lebih sehat dan terhidrasi dengan baik!,positif
3434,"Aku baru coba, jadi belum tahu hasilnya.",netral
3435,Kulitku jadi lebih halus dan sehat!,positif
3436,Aku mengalami jerawat setelah pakai produk ini.,negatif
3438,Wanginya sangat menyenangkan dan tidak menyengat.,positif
3441,"Hasilnya sangat bagus, aku suka!",positif
3442,Kulitku malah semakin kering setelah pemakaian.,negatif
3443,"Aku baru coba beberapa hari, jadi belum bisa kasih ulasan lengkap.",netral
3444,Produk ini sangat nyaman digunakan sehari-hari.,positif
3445,Aku mengalami iritasi setelah menggunakan produk ini.,negatif
3450,"Hasilnya luar biasa, aku puas banget!",positif
3454,"Sayangnya, aku mengalami kemerahan di wajah.",negatif
3456,Teksturnya ringan dan cepat menyerap di kulit!,positif
3457,Aku kecewa karena kulitku semakin berminyak setelah pakai ini.,negatif
3459,Kulitku jadi lebih lembut dan sehat!,positif
3462,Produk ini sangat melembapkan kulit tanpa terasa berat.,positif
3463,Aku kecewa karena tidak ada perubahan berarti di kulitku.,negatif
3465,"Wanginya lembut dan tidak menyengat, aku suka!",positif
3466,Aku mengalami iritasi ringan setelah beberapa kali pemakaian.,negatif
3469,Aku kecewa karena produk ini tidak sesuai ekspektasi.,negatif
3470,Aku masih dalam tahap melihat perubahan.,netral
3471,Teksturnya sangat nyaman dan mudah meresap.,positif
3474,Produk ini sangat menyegarkan wajah!,positif
3476,Aku masih dalam tahap mencoba dan melihat efeknya.,netral
3477,"Hasilnya sangat memuaskan, aku suka banget!",positif
3480,Kulitku terasa lebih segar dan kenyal!,positif
3482,"Aku baru coba beberapa kali, jadi masih menunggu hasilnya.",netral
3483,Produk ini benar-benar melembapkan kulit tanpa rasa lengket.,positif
3485,Aku masih ingin melihat efeknya lebih lanjut.,netral
3490,Aku mengalami jerawat setelah beberapa kali pemakaian.,negatif
3516,Aku suka banget! Produk ini cocok untuk kulitku.,positif
3518,Aku kecewa karena produk ini membuat kulitku kering.,negatif
3519,"Aku baru mencoba, jadi masih belum tahu hasilnya.",netral
3520,"Setelah pemakaian, kulitku terasa lebih lembut!",positif
3521,Aku mengalami breakout setelah menggunakan produk ini.,negatif
3523,Wanginya enak dan tidak terlalu menyengat.,positif
3524,"Sayangnya, produk ini tidak cocok di wajahku.",negatif
3525,"Aku masih dalam tahap mencoba, jadi belum ada perubahan signifikan.",netral
3526,Kulitku terasa lebih sehat dan bercahaya!,positif
3527,Aku mengalami gatal setelah pemakaian.,negatif
3529,Teksturnya ringan dan mudah meresap!,positif
3531,Aku masih ingin melihat perkembangan lebih lanjut.,netral
3532,Produk ini memberikan kelembapan yang tahan lama!,positif
3533,Aku mengalami kemerahan setelah memakai produk ini.,negatif
3534,"Aku baru pakai beberapa hari, masih belum terlihat hasilnya.",netral
3535,Kulitku jadi lebih kenyal dan sehat!,positif
3536,Aku malah mengalami jerawat setelah pemakaian.,negatif
3537,"Aku masih dalam tahap mencoba, jadi belum bisa kasih review lengkap.",netral
3538,Produk ini sangat nyaman dan tidak lengket di kulit.,positif
3540,Aku masih melihat apakah produk ini cocok untuk kulitku.,netral
3541,Wanginya segar dan tidak terlalu kuat!,positif
3542,Aku mengalami iritasi ringan setelah pemakaian.,negatif
3543,Aku masih menunggu hasil yang lebih jelas sebelum memberi penilaian.,netral
3545,Aku kecewa karena produk ini tidak memberikan efek yang dijanjikan.,negatif
3546,Aku masih dalam tahap melihat perubahan pada kulitku.,netral
3547,"Teksturnya sangat nyaman, cepat meresap!",positif
3548,Aku malah mengalami kulit kering setelah pemakaian.,negatif
3549,"Aku baru coba, jadi masih belum tahu efeknya.",netral
3550,Kulitku terasa lebih lembut dan sehat setelah memakai ini!,positif
3551,Aku kecewa karena produk ini tidak cocok di wajahku.,negatif
3552,Aku masih ingin melihat bagaimana efek jangka panjangnya.,netral
3553,Produk ini benar-benar menyegarkan kulit!,positif
3554,Aku mengalami breakout setelah beberapa kali pemakaian.,negatif
3555,"Aku masih mencoba, jadi belum bisa kasih penilaian pasti.",netral
3556,Aku suka hasilnya! Kulit jadi lebih halus.,positif
3557,Aku kecewa karena tidak ada efek yang terlihat setelah pemakaian.,negatif
3558,Aku masih ingin mencoba lebih lama untuk melihat hasilnya.,netral
3559,Kulitku terasa lebih segar dan glowing setelah pakai ini!,positif
3560,Aku malah mengalami gatal-gatal setelah pemakaian.,negatif
3561,Aku masih dalam tahap melihat perubahan lebih lanjut.,netral
3562,"Hasilnya sangat memuaskan, kulitku jadi lebih cerah!",positif
3563,Aku kecewa karena efeknya tidak seperti yang diiklankan.,negatif
3565,Produk ini sangat ringan dan nyaman digunakan!,positif
3566,Aku mengalami jerawat setelah menggunakan produk ini.,negatif
3571,Produk ini benar-benar membuat kulitku lebih sehat!,positif
3572,Aku mengalami iritasi setelah beberapa kali pemakaian.,negatif
3574,Teksturnya sangat nyaman di kulit dan mudah meresap!,positif
3575,Aku kecewa karena efeknya tidak sesuai dengan klaim produk.,negatif
3576,Aku masih ingin melihat hasilnya lebih lama.,netral
3577,Kulitku terasa lebih lembut dan terhidrasi dengan baik!,positif
3578,Aku malah mengalami kemerahan setelah beberapa kali pemakaian.,negatif
3579,"Aku baru mulai pakai, jadi masih dalam tahap menunggu hasil.",netral
3582,Aku masih ingin mencoba lebih lama untuk melihat efek jangka panjang.,netral
3587,Produk ini luar biasa! Kulitku jadi lebih cerah.,positif
3589,"Aku baru pakai beberapa hari, masih belum tahu hasilnya.",netral
3591,"Sayangnya, produk ini tidak cocok di kulitku.",negatif
3593,Wanginya lembut dan tidak menyengat.,positif
3594,Aku mengalami iritasi setelah pemakaian.,negatif
3595,"Aku masih mencoba, jadi belum bisa kasih review lengkap.",netral
3596,Kulitku terasa lebih sehat setelah menggunakan produk ini.,positif
3597,Aku mengalami breakout setelah beberapa kali pakai.,negatif
3599,Produk ini sangat melembapkan kulit!,positif
3601,Aku masih belum bisa menentukan apakah akan beli lagi.,netral
3602,Kulitku jadi lebih kenyal dan segar!,positif
3605,"Aku suka teksturnya, sangat ringan!",positif
3606,"Sayangnya, produk ini membuat wajahku berminyak.",negatif
3608,Hasilnya memuaskan! Kulitku lebih glowing.,positif
3610,Aku masih menunggu efeknya lebih lama.,netral
3611,Produk ini benar-benar bekerja untuk kulitku!,positif
3613,"Aku masih dalam tahap pengujian, jadi belum bisa kasih review.",netral
3614,Wanginya sangat enak dan tahan lama.,positif
3615,Aku mengalami kemerahan setelah menggunakan produk ini.,negatif
3616,Aku masih ingin melihat efeknya sebelum beli lagi.,netral
3617,Kulitku terasa lebih segar setelah pakai ini!,positif
3618,Aku kecewa karena kulitku malah semakin kering.,negatif
3621,Aku mengalami jerawat setelah pemakaian.,negatif
3622,"Aku baru mulai pakai, jadi masih menunggu hasil.",netral
3623,Aku suka banget! Kulitku terasa lebih lembut.,positif
3624,"Sayangnya, tidak ada efek signifikan di kulitku.",negatif
3625,Aku masih dalam tahap penyesuaian dengan produk ini.,netral
3626,Hasilnya luar biasa! Kulitku lebih sehat.,positif
3628,Aku masih mencoba menyesuaikan dengan rutinitas perawatan kulitku.,netral
3629,Produk ini sangat membantu melembapkan kulit!,positif
3630,Aku mengalami reaksi alergi setelah beberapa kali pemakaian.,negatif
3631,Aku masih ingin melihat apakah cocok untuk pemakaian jangka panjang.,netral
3632,Wanginya menenangkan dan tidak berlebihan.,positif
3633,Aku kecewa karena harganya mahal tapi tidak sesuai harapan.,negatif
3634,Aku masih melihat apakah ini investasi yang baik untuk kulitku.,netral
3635,Teksturnya sangat nyaman dan mudah diaplikasikan!,positif
3636,Aku mengalami breakout setelah beberapa minggu pakai.,negatif
3637,"Aku baru mulai, jadi belum bisa kasih penilaian pasti.",netral
3638,Kulitku terasa lebih kenyal setelah pemakaian.,positif
3639,"Sayangnya, produk ini membuat kulitku berminyak.",negatif
3640,Aku masih ingin melihat hasil yang lebih jelas.,netral
3641,Produk ini benar-benar memberikan kelembapan yang tahan lama!,positif
3642,Aku mengalami gatal-gatal setelah pemakaian.,negatif
3644,Aku suka hasilnya! Kulit jadi lebih glowing.,positif
3647,Produk ini ringan dan nyaman di kulit.,positif
3670,Aku masih menunggu hasil yang lebih jelas sebelum kasih penilaian.,netral
3671,Kulitku jadi lebih cerah dan segar setelah pemakaian!,positif
3672,Aku mengalami reaksi negatif setelah beberapa kali pemakaian.,negatif
3673,Aku masih dalam tahap menilai apakah ini layak dibeli lagi.,netral
3674,Wanginya enak dan tahan lama!,positif
3675,Aku kecewa karena teksturnya terlalu berat.,negatif
3676,Aku masih melihat bagaimana efeknya di kulitku.,netral
3677,Produk ini sangat melembapkan tanpa membuat kulit berminyak!,positif
3678,Aku mengalami kemerahan setelah pemakaian.,negatif
3680,Produk ini luar biasa! Kulitku jadi lebih sehat.,positif
3681,Aku kecewa karena tidak ada efek yang terlihat setelah sebulan.,negatif
3682,"Aku baru pakai seminggu, masih belum tahu hasilnya.",netral
3684,Produk ini menyebabkan iritasi di kulitku.,negatif
3686,Wanginya segar dan tidak berlebihan!,positif
3687,Aku mengalami breakout setelah pakai ini.,negatif
3689,Kulitku terasa lebih lembap dan kenyal!,positif
3691,"Aku belum melihat perubahan besar, masih dalam tahap pengujian.",netral
3695,"Aku suka banget teksturnya, sangat nyaman di kulit!",positif
3696,"Sayangnya, produk ini membuat wajahku lebih berminyak.",negatif
3697,"Aku baru mencoba, jadi belum bisa kasih penilaian pasti.",netral
3698,Hasilnya sangat memuaskan! Kulitku lebih glowing.,positif
3699,Aku kecewa karena efeknya tidak sesuai harapanku.,negatif
3700,Aku masih menunggu perubahan signifikan.,netral
3701,Produk ini sangat nyaman digunakan setiap hari.,positif
3702,Aku mengalami gatal setelah beberapa kali pemakaian.,negatif
3706,Aku masih dalam tahap pengujian produk.,netral
3710,Produk ini benar-benar membantu kulitku lebih lembut!,positif
3712,Aku masih ingin melihat efeknya sebelum memutuskan membeli lagi.,netral
3714,"Sayangnya, tidak ada perubahan berarti di kulitku.",negatif
3715,Aku masih dalam tahap melihat hasilnya.,netral
3716,Produk ini membuat kulitku lebih sehat dan bercahaya!,positif
3717,Aku kecewa karena produk ini tidak sesuai dengan klaimnya.,negatif
3718,Aku masih mencoba menyesuaikan dengan rutinitas skincare-ku.,netral
3720,Aku mengalami iritasi setelah memakai ini beberapa kali.,negatif
3721,"Aku baru mulai pakai, jadi belum bisa kasih kesimpulan.",netral
3722,"Hasilnya luar biasa, kulitku lebih lembut!",positif
3725,Produk ini benar-benar melembapkan kulit!,positif
3726,Aku mengalami breakout setelah penggunaan beberapa minggu.,negatif
3727,Aku masih dalam tahap melihat efek jangka panjangnya.,netral
3728,Wanginya lembut dan nyaman di hidung.,positif
3731,Produk ini sangat cocok untuk kulit kering seperti aku!,positif
3733,"Aku masih dalam tahap mencoba, jadi belum bisa kasih ulasan lengkap.",netral
3734,Teksturnya sangat nyaman dan cepat meresap!,positif
3736,Aku masih menunggu efek lebih nyata sebelum membuat keputusan.,netral
3737,Kulitku lebih glowing setelah memakai produk ini!,positif
3738,Aku mengalami jerawat setelah beberapa kali pakai.,negatif
3740,Produk ini benar-benar bekerja dengan baik untuk kulitku!,positif
3741,Aku kecewa karena tidak ada perubahan yang terlihat.,negatif
3742,Aku masih dalam tahap pengujian efeknya.,netral
3743,Aku suka banget! Teksturnya ringan dan nyaman di kulit.,positif
3744,"Sayangnya, tidak ada efek signifikan setelah penggunaan.",negatif
3745,"Aku baru mulai pakai, jadi masih dalam tahap pengamatan.",netral
3746,Produk ini sangat membantu kulitku terasa lebih lembut.,positif
3747,Aku mengalami kemerahan setelah beberapa kali pemakaian.,negatif
3750,Aku kecewa karena kulitku semakin kering setelah pemakaian.,negatif
3751,Aku masih ingin melihat efeknya lebih lama.,netral
3752,Hasilnya memuaskan! Kulitku lebih sehat dan cerah.,positif
3753,Aku mengalami iritasi setelah beberapa kali pakai.,negatif
3755,Produk ini membuat kulitku terasa lebih kenyal dan sehat!,positif
3756,Aku kecewa karena tidak ada perubahan di kulitku.,negatif
3757,Aku masih melihat bagaimana hasilnya dalam beberapa minggu ke depan.,netral
3758,Aku suka banget! Produk ini cocok untukku.,positif
3759,Aku mengalami jerawat setelah memakai produk ini.,negatif
3760,Aku masih dalam tahap menilai apakah ini cocok untukku.,netral
3761,Kulitku terasa lebih halus dan lembut setelah pakai ini.,positif
3763,"Aku baru mulai pakai, jadi masih belum bisa kasih kesimpulan.",netral
3764,Produk ini benar-benar memberikan hasil yang bagus untuk kulitku!,positif
3766,Aku masih dalam tahap melihat hasil jangka panjangnya.,netral
