No.,comment,label
1131,Sayangnya bikin kulitku lebih sensitif dan merah-merah.,negatif
1132,"Aku masih coba, sejauh ini cukup baik.",negatif
1133,"Teksturnya ringan dan nyaman, enak banget di kulit!",positif
1134,"Wanginya kurang cocok buatku, terlalu tajam.",negatif
1135,"Aku belum lihat perubahan besar, tapi tetap nyaman dipakai.",negatif
1136,Produk ini benar-benar melembabkan dan bikin kulit lebih halus!,positif
1137,Malah bikin wajahku makin berminyak dan berjerawat.,negatif
1138,Aku masih coba dan belum lihat efek besar.,negatif
1139,Aku puas banget! Kulitku lebih sehat dan kenyal.,positif
1140,"Sayangnya, bikin wajahku lebih kusam dari sebelumnya.",negatif
1141,"Aku masih coba, mungkin butuh waktu lebih lama untuk hasil maksimal.",negatif
1142,"Produk ini sangat melembabkan, cocok buat kulit kering!",positif
1143,Teksturnya terlalu berat dan lengket di wajah.,negatif
1144,"Aku belum lihat hasilnya, tapi sejauh ini cukup nyaman digunakan.",negatif
1145,Hasilnya luar biasa! Kulitku lebih glowing dan segar!,positif
1146,"Malah bikin jerawat makin banyak, kecewa banget.",negatif
1147,Aku masih coba dan belum bisa kasih pendapat pasti.,negatif
1148,"Teksturnya lembut dan cepat menyerap, aku suka banget!",positif
1149,"Wanginya terlalu menyengat buatku, bikin pusing.",negatif
1150,"Aku masih coba, sejauh ini cukup oke tapi belum ada efek besar.",negatif
1151,Produk ini bikin kulitku makin cerah dan segar!,positif
1152,Sayangnya bikin wajahku makin kering dan ketarik.,negatif
1153,"Aku belum lihat perubahan besar, tapi teksturnya nyaman di kulit.",negatif
1154,Aku suka banget! Produk ini bikin kulit lebih sehat dan glowing!,positif
1155,Malah bikin wajahku iritasi dan gatal.,negatif
1156,"Aku masih coba, mungkin butuh waktu lebih lama untuk hasil maksimal.",negatif
1157,Produk ini bikin wajahku lebih fresh setiap pagi!,positif
1158,"Wanginya kurang cocok buatku, terlalu menyengat.",negatif
1159,"Aku masih coba, sejauh ini cukup nyaman tapi belum ada efek signifikan.",negatif
1160,Kulitku makin lembab dan halus setelah pakai ini!,positif
1161,Sayangnya malah bikin wajahku lebih berminyak.,negatif
1162,"Aku belum lihat efek besar, tapi tetap nyaman dipakai.",negatif
1163,"Produk ini benar-benar sesuai klaim, kulitku lebih sehat dan glowing!",positif
1164,"Teksturnya terlalu lengket, kurang nyaman buatku.",negatif
1165,Aku masih coba dan belum bisa kasih review pasti.,negatif
1166,"Hasilnya luar biasa, kulitku makin kenyal dan segar!",positif
1167,Sayangnya bikin kulitku makin kering dan kasar.,negatif
1168,Aku masih coba dan belum lihat efek besar.,negatif
1169,Aku suka banget! Kulitku lebih sehat dan bercahaya!,positif
1170,"Malah bikin jerawatku makin banyak, kecewa banget.",negatif
1171,"Aku belum lihat perubahan besar, tapi tetap nyaman digunakan.",negatif
1172,Produk ini benar-benar melembabkan dan bikin kulit lebih halus!,positif
1173,Sayangnya bikin wajahku makin berminyak dan kusam.,negatif
1174,Aku masih coba dan belum bisa kasih pendapat pasti.,negatif
1175,"Produk ini sangat bagus, kulit wajah saya terasa lebih halus!",positif
1176,Saya tidak melihat perubahan signifikan setelah menggunakan produk ini.,negatif
1177,Harganya terlalu mahal untuk kualitas yang diberikan.,negatif
1178,"Aroma produknya sangat menyenangkan, saya suka!",positif
1179,"Kemasannya rusak saat sampai, sangat kecewa.",negatif
1180,"Cukup lumayan, tapi belum ada efek yang luar biasa.",negatif
1181,Produk ini membuat kulit saya terlihat lebih cerah.,positif
1182,"Tidak cocok dengan kulit saya, malah jadi iritasi.",negatif
1183,"Hasilnya biasa saja, tidak terlalu istimewa.",negatif
1184,"Saya puas dengan produk ini, worth it!",positif
1185,Produk ini benar-benar membantu menghidrasi kulitku dengan baik!,positif
1186,Teksturnya lengket dan tidak nyaman di kulitku.,negatif
1187,"Aku masih coba, sejauh ini cukup oke.",negatif
1188,Kulitku jadi lebih cerah dan sehat setelah rutin pakai ini!,positif
1189,Wanginya terlalu kuat dan mengganggu.,negatif
1190,"Aku belum melihat hasil signifikan, mungkin butuh waktu lebih lama.",negatif
1191,"Produk ini sangat melembapkan kulitku, aku suka!",positif
1192,Sayangnya bikin kulitku makin berminyak dan kusam.,negatif
1193,"Aku masih coba, sejauh ini cukup nyaman.",negatif
1194,Aku puas banget! Kulitku lebih glowing dan halus.,positif
1195,Malah bikin kulitku lebih sensitif dan kemerahan.,negatif
1196,"Aku masih mencoba, belum ada perubahan besar.",negatif
1197,"Teksturnya ringan dan cepat menyerap, nyaman banget!",positif
1198,"Wanginya kurang cocok buatku, terlalu menyengat.",negatif
1199,"Aku masih menunggu hasilnya, sejauh ini cukup oke.",negatif
1200,"Hasilnya luar biasa, kulitku makin kenyal dan sehat!",positif
1201,Sayangnya malah bikin jerawatku tambah banyak.,negatif
1202,Aku masih coba dan belum bisa kasih review pasti.,negatif
1203,"Produk ini sesuai klaim, benar-benar bikin kulit lebih lembap!",positif
1204,"Teksturnya terlalu tebal, gak nyaman buat aku.",negatif
1205,"Aku belum lihat efek besar, tapi tetap enak dipakai.",negatif
1206,Kulitku lebih halus setelah pakai ini beberapa minggu!,positif
1207,"Wanginya terlalu kuat, kurang nyaman buatku.",negatif
1208,Aku masih coba dan belum bisa kasih pendapat pasti.,negatif
1209,Aku suka banget! Produk ini bikin kulitku lebih glowing.,positif
1210,Malah bikin kulitku makin kering dan iritasi.,negatif
1211,"Aku masih coba, mungkin butuh waktu lebih lama untuk melihat hasilnya.",negatif
1212,Produk ini bikin wajahku lebih fresh setiap pagi!,positif
1213,Sayangnya bikin kulitku lebih sensitif dan merah-merah.,negatif
1214,"Aku masih coba, sejauh ini cukup baik.",negatif
1215,"Teksturnya ringan dan nyaman, enak banget di kulit!",positif
1216,"Wanginya kurang cocok buatku, terlalu tajam.",negatif
1217,"Aku belum lihat perubahan besar, tapi tetap nyaman dipakai.",negatif
1218,Produk ini benar-benar melembapkan dan bikin kulit lebih halus!,positif
1219,Malah bikin wajahku makin berminyak dan berjerawat.,negatif
1220,Aku masih coba dan belum lihat efek besar.,negatif
1221,Aku puas banget! Kulitku lebih sehat dan kenyal.,positif
1222,"Sayangnya, bikin wajahku lebih kusam dari sebelumnya.",negatif
1223,"Aku masih coba, mungkin butuh waktu lebih lama untuk hasil maksimal.",negatif
1224,"Produk ini sangat melembapkan, cocok buat kulit kering!",positif
1225,Teksturnya terlalu berat dan lengket di wajah.,negatif
1226,"Aku belum lihat hasilnya, tapi sejauh ini cukup nyaman digunakan.",negatif
1227,Hasilnya luar biasa! Kulitku lebih glowing dan segar!,positif
1228,"Malah bikin jerawat makin banyak, kecewa banget.",negatif
1229,Aku masih coba dan belum bisa kasih pendapat pasti.,negatif
1230,"Teksturnya lembut dan cepat menyerap, aku suka banget!",positif
1231,"Wanginya terlalu menyengat buatku, bikin pusing.",negatif
1232,"Aku masih coba, sejauh ini cukup oke tapi belum ada efek besar.",negatif
1233,Produk ini bikin kulitku makin cerah dan segar!,positif
1234,Sayangnya bikin wajahku makin kering dan ketarik.,negatif
1235,"Aku belum lihat perubahan besar, tapi teksturnya nyaman di kulit.",negatif
1236,Aku suka banget! Produk ini bikin kulit lebih sehat dan glowing!,positif
1237,Malah bikin wajahku iritasi dan gatal.,negatif
1238,"Aku masih coba, mungkin butuh waktu lebih lama untuk hasil maksimal.",negatif
1239,Produk ini bikin wajahku lebih fresh setiap pagi!,positif
1240,"Wanginya kurang cocok buatku, terlalu menyengat.",negatif
1241,"Aku masih coba, sejauh ini cukup nyaman tapi belum ada efek signifikan.",negatif
1242,Kulitku makin lembap dan halus setelah pakai ini!,positif
1243,Sayangnya malah bikin wajahku lebih berminyak.,negatif
1244,"Aku belum lihat efek besar, tapi tetap nyaman dipakai.",negatif
1245,"Produk ini benar-benar sesuai klaim, kulitku lebih sehat dan glowing!",positif
1246,"Teksturnya terlalu lengket, kurang nyaman buatku.",negatif
1247,Aku masih coba dan belum bisa kasih review pasti.,negatif
1248,"Hasilnya luar biasa, kulitku makin kenyal dan segar!",positif
1249,Sayangnya bikin kulitku makin kering dan kasar.,negatif
1250,Aku masih coba dan belum lihat efek besar.,negatif
1251,Produk ini benar-benar membantu menghidrasi kulitku dengan baik!,positif
1252,Teksturnya lengket dan tidak nyaman di kulitku.,negatif
1253,"Aku masih coba, sejauh ini cukup oke.",negatif
1254,Kulitku jadi lebih cerah dan sehat setelah rutin pakai ini!,positif
1255,Wanginya terlalu kuat dan mengganggu.,negatif
1256,"Aku belum melihat hasil signifikan, mungkin butuh waktu lebih lama.",negatif
1257,"Produk ini sangat melembapkan kulitku, aku suka!",positif
1258,Sayangnya bikin kulitku makin berminyak dan kusam.,negatif
1259,"Aku masih coba, sejauh ini cukup nyaman.",negatif
1260,Aku puas banget! Kulitku lebih glowing dan halus.,positif
1261,Malah bikin kulitku lebih sensitif dan kemerahan.,negatif
1262,"Aku masih mencoba, belum ada perubahan besar.",negatif
1263,"Teksturnya ringan dan cepat menyerap, nyaman banget!",positif
1264,"Wanginya kurang cocok buatku, terlalu menyengat.",negatif
1265,"Aku masih menunggu hasilnya, sejauh ini cukup oke.",negatif
1266,"Hasilnya luar biasa, kulitku makin kenyal dan sehat!",positif
1267,Sayangnya malah bikin jerawatku tambah banyak.,negatif
1268,Aku masih coba dan belum bisa kasih review pasti.,negatif
1269,"Produk ini sesuai klaim, benar-benar bikin kulit lebih lembap!",positif
1270,"Teksturnya terlalu tebal, gak nyaman buat aku.",negatif
1271,"Aku belum lihat efek besar, tapi tetap enak dipakai.",negatif
1272,Kulitku lebih halus setelah pakai ini beberapa minggu!,positif
1273,"Wanginya terlalu kuat, kurang nyaman buatku.",negatif
1274,Aku masih coba dan belum bisa kasih pendapat pasti.,negatif
1275,Aku suka banget! Produk ini bikin kulitku lebih glowing.,positif
1276,Malah bikin kulitku makin kering dan iritasi.,negatif
1277,"Aku masih coba, mungkin butuh waktu lebih lama untuk melihat hasilnya.",negatif
1278,Produk ini bikin wajahku lebih fresh setiap pagi!,positif
1279,Sayangnya bikin kulitku lebih sensitif dan merah-merah.,negatif
1280,"Aku masih coba, sejauh ini cukup baik.",negatif
1281,"Teksturnya ringan dan nyaman, enak banget di kulit!",positif
1282,"Wanginya kurang cocok buatku, terlalu tajam.",negatif
1283,"Aku belum lihat perubahan besar, tapi tetap nyaman dipakai.",negatif
1284,Produk ini benar-benar melembapkan dan bikin kulit lebih halus!,positif
1285,Malah bikin wajahku makin berminyak dan berjerawat.,negatif
1286,Aku masih coba dan belum lihat efek besar.,negatif
1287,Aku puas banget! Kulitku lebih sehat dan kenyal.,positif
1288,"Sayangnya, bikin wajahku lebih kusam dari sebelumnya.",negatif
1289,"Aku masih coba, mungkin butuh waktu lebih lama untuk hasil maksimal.",negatif
1290,"Produk ini sangat melembapkan, cocok buat kulit kering!",positif
1291,Teksturnya terlalu berat dan lengket di wajah.,negatif
1292,"Aku belum lihat hasilnya, tapi sejauh ini cukup nyaman digunakan.",negatif
1293,Hasilnya luar biasa! Kulitku lebih glowing dan segar!,positif
1294,"Malah bikin jerawat makin banyak, kecewa banget.",negatif
1295,Aku masih coba dan belum bisa kasih pendapat pasti.,negatif
1296,"Teksturnya lembut dan cepat menyerap, aku suka banget!",positif
1297,"Wanginya terlalu menyengat buatku, bikin pusing.",negatif
1298,"Aku masih coba, sejauh ini cukup oke tapi belum ada efek besar.",negatif
1299,Produk ini bikin kulitku makin cerah dan segar!,positif
1300,Sayangnya bikin wajahku makin kering dan ketarik.,negatif
1301,"Aku belum lihat perubahan besar, tapi teksturnya nyaman di kulit.",negatif
1302,Aku suka banget! Produk ini bikin kulit lebih sehat dan glowing!,positif
1303,Malah bikin wajahku iritasi dan gatal.,negatif
1304,"Aku masih coba, mungkin butuh waktu lebih lama untuk hasil maksimal.",negatif
1305,Produk ini bikin wajahku lebih fresh setiap pagi!,positif
1306,"Wanginya kurang cocok buatku, terlalu menyengat.",negatif
1307,"Aku masih coba, sejauh ini cukup nyaman tapi belum ada efek signifikan.",negatif
1308,Kulitku makin lembap dan halus setelah pakai ini!,positif
1309,Sayangnya malah bikin wajahku lebih berminyak.,negatif
1310,"Aku belum lihat efek besar, tapi tetap nyaman dipakai.",negatif
1311,"Produk ini benar-benar sesuai klaim, kulitku lebih sehat dan glowing!",positif
1312,"Teksturnya terlalu lengket, kurang nyaman buatku.",negatif
1313,Aku masih coba dan belum bisa kasih review pasti.,negatif
1314,"Hasilnya luar biasa, kulitku makin kenyal dan segar!",positif
1315,Sayangnya bikin kulitku makin kering dan kasar.,negatif
1316,Aku masih coba dan belum lihat efek besar.,negatif
1317,Produk ini benar-benar melembapkan kulitku dengan sempurna!,positif
1318,Malah bikin kulit wajahku terasa lengket sepanjang hari.,negatif
1319,"Aku belum melihat perubahan besar, masih dalam tahap mencoba.",negatif
1320,Produk ini benar-benar membuat kulitku lebih cerah dan sehat!,positif
1321,Teksturnya terlalu berminyak dan lengket di kulitku.,negatif
1322,"Aku masih mencoba, sejauh ini cukup baik.",negatif
1323,Kulitku lebih halus dan kenyal setelah rutin memakai ini!,positif
1324,"Wanginya terlalu kuat, aku tidak suka.",negatif
1325,"Aku belum melihat efek signifikan, mungkin butuh waktu lebih lama.",negatif
1326,Produk ini sangat melembapkan dan nyaman digunakan.,positif
1327,Malah bikin kulitku makin berminyak dan muncul jerawat.,negatif
1328,"Aku masih coba, sejauh ini cukup nyaman.",negatif
1329,Aku suka banget! Kulitku jadi lebih glowing dan lembut.,positif
1330,Malah bikin kulitku semakin sensitif dan muncul iritasi.,negatif
1331,Aku belum merasakan perubahan yang besar.,negatif
1332,"Teksturnya ringan dan cepat menyerap, sangat nyaman!",positif
1333,"Wanginya tidak sesuai ekspektasi, terlalu menyengat.",negatif
1334,"Aku masih menunggu hasilnya, sejauh ini cukup oke.",negatif
1335,"Hasilnya luar biasa, kulitku jadi lebih sehat dan kenyal!",positif
1336,Sayangnya malah bikin wajahku tambah kering.,negatif
1337,Aku masih coba dan belum bisa kasih review pasti.,negatif
1338,"Produk ini sangat melembapkan kulitku, aku suka!",positif
1339,Teksturnya terlalu tebal dan susah meresap di kulit.,negatif
1340,"Aku belum melihat hasil signifikan, tapi tetap enak dipakai.",negatif
1341,Kulitku lebih halus setelah memakai produk ini beberapa minggu!,positif
1342,Wanginya terlalu kuat dan mengganggu.,negatif
1343,"Aku masih coba, belum bisa memastikan efeknya.",negatif
1344,Aku suka banget! Produk ini bikin wajahku lebih cerah.,positif
1345,Malah bikin wajahku lebih berminyak dan muncul banyak jerawat.,negatif
1346,"Aku masih mencoba, mungkin butuh lebih lama untuk hasilnya.",negatif
1347,Produk ini bikin wajahku lebih fresh setiap pagi!,positif
1348,Sayangnya malah bikin kulitku lebih kering dan kasar.,negatif
1349,"Aku masih coba, sejauh ini cukup baik.",negatif
1350,Teksturnya ringan dan nyaman di kulit.,positif
1351,"Wanginya kurang cocok buatku, terlalu menyengat.",negatif
1352,"Aku belum melihat perubahan besar, tapi tetap nyaman digunakan.",negatif
1353,Produk ini benar-benar melembapkan kulitku dengan baik!,positif
1354,Malah bikin wajahku makin berminyak dan berjerawat.,negatif
1355,Aku masih coba dan belum lihat efek besar.,negatif
1356,Aku puas banget! Kulitku lebih sehat dan glowing.,positif
1357,"Sayangnya, bikin wajahku lebih kusam dari sebelumnya.",negatif
1358,"Aku masih mencoba, mungkin butuh lebih lama untuk melihat efeknya.",negatif
1359,Produk ini sangat cocok buat kulit keringku!,positif
1360,Teksturnya terlalu berat dan lengket di wajah.,negatif
1361,"Aku belum melihat efeknya, tapi sejauh ini cukup nyaman digunakan.",negatif
1362,Hasilnya luar biasa! Kulitku lebih glowing dan segar!,positif
1363,"Malah bikin jerawat makin banyak, sangat mengecewakan.",negatif
1364,Aku masih coba dan belum bisa kasih pendapat pasti.,negatif
1365,"Teksturnya lembut dan cepat menyerap, aku suka banget!",positif
1366,"Wanginya terlalu menyengat buatku, bikin pusing.",negatif
1367,"Aku masih mencoba, sejauh ini cukup baik tapi belum ada efek signifikan.",negatif
1368,Produk ini bikin kulitku lebih cerah dan sehat!,positif
1369,Sayangnya bikin wajahku makin kering dan ketarik.,negatif
1370,"Aku belum melihat perubahan besar, tapi teksturnya nyaman di kulit.",negatif
1371,Aku suka banget! Produk ini bikin kulit lebih sehat dan glowing!,positif
1372,Malah bikin wajahku iritasi dan gatal.,negatif
1373,"Aku masih mencoba, mungkin butuh waktu lebih lama untuk hasil maksimal.",negatif
1374,Produk ini bikin wajahku lebih fresh setiap pagi!,positif
1375,"Wanginya kurang cocok buatku, terlalu menyengat.",negatif
1376,"Aku masih coba, sejauh ini cukup nyaman tapi belum ada efek signifikan.",negatif
1377,Kulitku makin lembap dan halus setelah pakai ini!,positif
1378,Sayangnya malah bikin wajahku lebih berminyak.,negatif
1379,"Aku belum lihat efek besar, tapi tetap nyaman dipakai.",negatif
1380,"Produk ini benar-benar sesuai klaim, kulitku lebih sehat dan glowing!",positif
1381,"Teksturnya terlalu lengket, kurang nyaman buatku.",negatif
1382,Aku masih coba dan belum bisa kasih review pasti.,negatif
1383,"Hasilnya luar biasa, kulitku makin kenyal dan segar!",positif
1384,Sayangnya bikin kulitku makin kering dan kasar.,negatif
1385,Aku masih coba dan belum lihat efek besar.,negatif
1386,Produk ini benar-benar melembapkan kulitku dengan sempurna!,positif
1387,Malah bikin kulit wajahku terasa lengket sepanjang hari.,negatif
